Date,Close,High,Low,Open,Volume
2016-07-11,91.66,92.47,90.94,91.73,941029
2016-07-12,94.62,94.72,92.87,93.05,1072673
2016-07-13,93.85,94.74,93.185,94.52,1087486
2016-07-14,95.76,96.38,94.81,96.21,1076766
2016-07-15,96.24,96.98,95.69,96.66,917844
2016-07-18,96.81,97.02,95.99,96.16,896420
2016-07-19,96.38,96.85,95.88,96.1,834840
2016-07-20,96.5,96.82,95.46,96.82,766859
2016-07-21,96.25,97.07,96.12,96.5,568238
2016-07-22,97.08,97.16,96.04,96.49,626411
2016-07-25,96.3,96.98,95.96,96.45,1176488
2016-07-26,96.6,96.83,95.9,95.97,1410581
2016-07-27,95.57,97.32,94.8,95.85,1362983
2016-07-28,95.55,95.92,94.13,95.17,925335
2016-07-29,95.84,96.11,94.87,95.03,887957
2016-08-01,94.83,96.29,94.48,96.05,933104
2016-08-02,93.0,95.45,92.57,94.75,1094728
2016-08-03,94.81,95.04,93.21,93.21,906468
2016-08-04,93.94,94.36,93.29,94.1,759257
2016-08-05,96.52,96.7,94.794,95.21,1298121
2016-08-08,96.81,97.49,96.18,96.54,568417
2016-08-09,96.26,97.113,96.2325,96.81,507441
2016-08-10,95.72,96.85,95.51,96.23,740713
2016-08-11,96.13,96.595,95.37,95.85,441423
2016-08-12,95.6,95.92,94.41,95.23,447134
2016-08-15,96.85,97.12,95.69,95.92,436994
2016-08-16,96.54,97.01,96.03,96.62,543108
2016-08-17,97.22,97.64,96.51,96.6,763068
2016-08-18,97.17,97.745,96.85,97.14,772121
2016-08-19,97.01,97.25,96.13,96.71,531617
2016-08-22,96.81,97.03,96.25,96.85,458544
2016-08-23,97.66,97.955,97.26,97.3,622584
2016-08-24,97.53,97.95,97.35,97.74,636434
2016-08-25,97.42,97.56,96.79,97.31,681055
2016-08-26,98.34,99.07,97.74,97.87,852413
2016-08-29,99.03,99.47,97.9,98.34,581862
2016-08-30,100.66,100.75,99.0,99.0,775771
2016-08-31,101.08,101.24,99.73,100.67,1556185
2016-09-01,99.89,101.71,99.34,101.49,1062687
2016-09-02,101.11,101.45,99.87,100.36,652299
2016-09-05,101.11,101.11,101.11,101.11,0
2016-09-06,100.66,101.01,99.72,100.85,780087
2016-09-07,100.76,100.89,99.89,100.16,589352
2016-09-08,100.75,101.13,100.565,100.59,644448
2016-09-09,99.41,100.81,99.4,100.24,740585
2016-09-12,101.52,101.81,98.3,98.58,1070266
2016-09-13,99.24,100.45,98.78,99.96,847272
2016-09-14,99.21,100.0,98.56,99.18,920101
2016-09-15,100.92,101.46,98.82,98.82,887214
2016-09-16,99.31,100.0,98.385,99.94,1965948
2016-09-19,99.96,101.29,99.63,99.83,699060
2016-09-20,99.37,100.7551,99.35,100.3,671577
